id,fecha,hora,Anthrophony,Biophony,Geophony,Quiet,Interference,datetime,site
SMM09315,20231005,145000,2,19,7,30,30,2023-10-05 14:50:00,P43_SMM09315
SMM09315,20231005,145500,1,13,18,30,30,2023-10-05 14:55:00,P43_SMM09315
SMM09315,20231005,150000,0,14,22,28,30,2023-10-05 15:00:00,P43_SMM09315
SMM09315,20231005,150500,5,13,17,29,30,2023-10-05 15:05:00,P43_SMM09315
SMM09315,20231005,151000,1,17,15,23,30,2023-10-05 15:10:00,P43_SMM09315
SMM09315,20231005,151500,0,10,21,21,30,2023-10-05 15:15:00,P43_SMM09315
SMM09315,20231005,152000,0,6,24,27,30,2023-10-05 15:20:00,P43_SMM09315
SMM09315,20231005,152500,0,7,26,15,30,2023-10-05 15:25:00,P43_SMM09315
SMM09315,20231005,153000,1,0,29,25,30,2023-10-05 15:30:00,P43_SMM09315
SMM09315,20231005,153500,0,1,29,27,30,2023-10-05 15:35:00,P43_SMM09315
SMM09315,20231005,154000,0,13,23,25,30,2023-10-05 15:40:00,P43_SMM09315
SMM09315,20231005,154500,6,0,29,29,30,2023-10-05 15:45:00,P43_SMM09315
SMM09315,20231005,155000,2,2,29,28,30,2023-10-05 15:50:00,P43_SMM09315
SMM09315,20231005,155500,0,1,30,24,30,2023-10-05 15:55:00,P43_SMM09315
SMM09315,20231005,160000,0,0,30,26,30,2023-10-05 16:00:00,P43_SMM09315
SMM09315,20231005,160500,0,10,20,27,29,2023-10-05 16:05:00,P43_SMM09315
SMM09315,20231005,161000,1,8,22,27,30,2023-10-05 16:10:00,P43_SMM09315
SMM09315,20231005,161500,0,18,25,30,29,2023-10-05 16:15:00,P43_SMM09315
SMM09315,20231005,162000,0,8,29,26,30,2023-10-05 16:20:00,P43_SMM09315
SMM09315,20231005,162500,0,13,29,23,29,2023-10-05 16:25:00,P43_SMM09315
SMM09315,20231005,163000,0,21,26,22,29,2023-10-05 16:30:00,P43_SMM09315
SMM09315,20231005,163500,0,13,27,25,30,2023-10-05 16:35:00,P43_SMM09315
SMM09315,20231005,164000,0,9,28,26,30,2023-10-05 16:40:00,P43_SMM09315
SMM09315,20231005,164500,0,1,30,23,30,2023-10-05 16:45:00,P43_SMM09315
SMM09315,20231005,165000,0,0,30,22,30,2023-10-05 16:50:00,P43_SMM09315
SMM09315,20231005,165500,0,5,27,25,30,2023-10-05 16:55:00,P43_SMM09315
SMM09315,20231005,170000,0,8,30,26,30,2023-10-05 17:00:00,P43_SMM09315
SMM09315,20231005,170500,0,1,30,24,29,2023-10-05 17:05:00,P43_SMM09315
SMM09315,20231005,171000,0,2,30,25,30,2023-10-05 17:10:00,P43_SMM09315
SMM09315,20231005,171500,0,0,30,28,30,2023-10-05 17:15:00,P43_SMM09315
SMM09315,20231005,172000,0,5,29,30,30,2023-10-05 17:20:00,P43_SMM09315
SMM09315,20231005,172500,0,2,30,29,30,2023-10-05 17:25:00,P43_SMM09315
SMM09315,20231005,173000,0,2,30,27,30,2023-10-05 17:30:00,P43_SMM09315
SMM09315,20231005,173500,0,9,22,28,29,2023-10-05 17:35:00,P43_SMM09315
SMM09315,20231005,174000,0,15,28,27,22,2023-10-05 17:40:00,P43_SMM09315
SMM09315,20231005,174500,0,18,22,29,29,2023-10-05 17:45:00,P43_SMM09315
SMM09315,20231005,175000,0,26,24,30,30,2023-10-05 17:50:00,P43_SMM09315
SMM09315,20231005,175500,0,17,25,30,26,2023-10-05 17:55:00,P43_SMM09315
SMM09315,20231005,180000,0,24,27,30,29,2023-10-05 18:00:00,P43_SMM09315
SMM09315,20231005,180500,0,23,20,30,29,2023-10-05 18:05:00,P43_SMM09315
SMM09315,20231005,181000,0,17,24,26,29,2023-10-05 18:10:00,P43_SMM09315
SMM09315,20231005,181500,0,16,18,27,30,2023-10-05 18:15:00,P43_SMM09315
SMM09315,20231005,182000,0,4,27,29,30,2023-10-05 18:20:00,P43_SMM09315
SMM09315,20231005,182500,1,19,20,25,29,2023-10-05 18:25:00,P43_SMM09315
SMM09315,20231005,183000,0,14,28,29,28,2023-10-05 18:30:00,P43_SMM09315
SMM09315,20231005,183500,0,16,26,28,25,2023-10-05 18:35:00,P43_SMM09315
SMM09315,20231005,184000,0,26,27,29,25,2023-10-05 18:40:00,P43_SMM09315
SMM09315,20231005,184500,1,1,30,30,30,2023-10-05 18:45:00,P43_SMM09315
SMM09315,20231005,185000,1,0,29,28,30,2023-10-05 18:50:00,P43_SMM09315
SMM09315,20231005,185500,0,0,30,29,30,2023-10-05 18:55:00,P43_SMM09315
SMM09315,20231005,190000,6,2,24,30,29,2023-10-05 19:00:00,P43_SMM09315
SMM09315,20231005,190500,28,0,7,30,30,2023-10-05 19:05:00,P43_SMM09315
SMM09315,20231005,191000,2,1,27,30,30,2023-10-05 19:10:00,P43_SMM09315
SMM09315,20231005,191500,13,0,17,30,30,2023-10-05 19:15:00,P43_SMM09315
SMM09315,20231005,192000,7,11,15,30,30,2023-10-05 19:20:00,P43_SMM09315
SMM09315,20231005,192500,1,23,25,29,27,2023-10-05 19:25:00,P43_SMM09315
SMM09315,20231005,193000,0,4,29,29,27,2023-10-05 19:30:00,P43_SMM09315
SMM09315,20231005,193500,7,3,24,30,30,2023-10-05 19:35:00,P43_SMM09315
SMM09315,20231005,194000,0,6,30,29,29,2023-10-05 19:40:00,P43_SMM09315
SMM09315,20231005,194500,8,1,26,30,30,2023-10-05 19:45:00,P43_SMM09315
SMM09315,20231005,195000,0,4,28,28,24,2023-10-05 19:50:00,P43_SMM09315
SMM09315,20231005,195500,0,17,24,30,29,2023-10-05 19:55:00,P43_SMM09315
SMM09315,20231005,200000,0,16,28,30,25,2023-10-05 20:00:00,P43_SMM09315
SMM09315,20231005,200500,0,20,16,30,30,2023-10-05 20:05:00,P43_SMM09315
SMM09315,20231005,201000,0,1,29,29,28,2023-10-05 20:10:00,P43_SMM09315
SMM09315,20231005,201500,3,1,29,29,30,2023-10-05 20:15:00,P43_SMM09315
SMM09315,20231005,202000,0,5,28,28,25,2023-10-05 20:20:00,P43_SMM09315
SMM09315,20231005,202500,6,1,26,29,30,2023-10-05 20:25:00,P43_SMM09315
SMM09315,20231005,203000,0,2,30,30,27,2023-10-05 20:30:00,P43_SMM09315
SMM09315,20231005,203500,19,2,16,30,30,2023-10-05 20:35:00,P43_SMM09315
SMM09315,20231005,204000,6,1,26,30,28,2023-10-05 20:40:00,P43_SMM09315
SMM09315,20231005,204500,5,0,28,30,30,2023-10-05 20:45:00,P43_SMM09315
SMM09315,20231005,205000,7,0,26,30,30,2023-10-05 20:50:00,P43_SMM09315
SMM09315,20231005,205500,5,0,30,30,30,2023-10-05 20:55:00,P43_SMM09315
SMM09315,20231005,210000,15,0,24,30,30,2023-10-05 21:00:00,P43_SMM09315
SMM09315,20231005,210500,3,0,29,30,30,2023-10-05 21:05:00,P43_SMM09315
SMM09315,20231005,211000,17,0,26,30,30,2023-10-05 21:10:00,P43_SMM09315
SMM09315,20231005,211500,21,0,19,30,30,2023-10-05 21:15:00,P43_SMM09315
SMM09315,20231005,212000,21,0,23,30,30,2023-10-05 21:20:00,P43_SMM09315
SMM09315,20231005,212500,15,0,26,30,30,2023-10-05 21:25:00,P43_SMM09315
SMM09315,20231005,213000,20,0,25,30,30,2023-10-05 21:30:00,P43_SMM09315
SMM09315,20231005,213500,22,0,26,30,30,2023-10-05 21:35:00,P43_SMM09315
SMM09315,20231005,214000,10,0,27,30,30,2023-10-05 21:40:00,P43_SMM09315
SMM09315,20231005,214500,14,0,30,30,30,2023-10-05 21:45:00,P43_SMM09315
SMM09315,20231005,215000,4,0,28,30,30,2023-10-05 21:50:00,P43_SMM09315
SMM09315,20231005,215500,5,0,29,30,30,2023-10-05 21:55:00,P43_SMM09315
SMM09315,20231005,220000,6,0,27,30,30,2023-10-05 22:00:00,P43_SMM09315
SMM09315,20231005,220500,17,0,26,30,30,2023-10-05 22:05:00,P43_SMM09315
SMM09315,20231005,221000,19,0,27,30,30,2023-10-05 22:10:00,P43_SMM09315
SMM09315,20231005,221500,19,0,26,30,30,2023-10-05 22:15:00,P43_SMM09315
SMM09315,20231005,222000,25,0,23,30,30,2023-10-05 22:20:00,P43_SMM09315
SMM09315,20231005,222500,19,0,25,30,30,2023-10-05 22:25:00,P43_SMM09315
SMM09315,20231005,223000,17,0,29,30,30,2023-10-05 22:30:00,P43_SMM09315
SMM09315,20231005,223500,2,0,30,30,30,2023-10-05 22:35:00,P43_SMM09315
SMM09315,20231005,224000,11,0,28,30,30,2023-10-05 22:40:00,P43_SMM09315
SMM09315,20231005,224500,12,0,28,30,30,2023-10-05 22:45:00,P43_SMM09315
SMM09315,20231005,225000,26,0,26,30,30,2023-10-05 22:50:00,P43_SMM09315
SMM09315,20231005,225500,17,0,28,30,30,2023-10-05 22:55:00,P43_SMM09315
SMM09315,20231005,230000,25,0,26,30,30,2023-10-05 23:00:00,P43_SMM09315
SMM09315,20231005,230500,12,0,30,30,30,2023-10-05 23:05:00,P43_SMM09315
SMM09315,20231005,231000,6,0,26,30,30,2023-10-05 23:10:00,P43_SMM09315
SMM09315,20231005,231500,8,0,26,30,30,2023-10-05 23:15:00,P43_SMM09315
SMM09315,20231005,232000,12,0,30,30,30,2023-10-05 23:20:00,P43_SMM09315
SMM09315,20231005,232500,1,1,28,30,30,2023-10-05 23:25:00,P43_SMM09315
SMM09315,20231005,233000,5,0,28,30,30,2023-10-05 23:30:00,P43_SMM09315
SMM09315,20231005,233500,1,0,24,30,30,2023-10-05 23:35:00,P43_SMM09315
SMM09315,20231005,234000,11,0,24,30,30,2023-10-05 23:40:00,P43_SMM09315
SMM09315,20231005,234500,16,0,30,30,30,2023-10-05 23:45:00,P43_SMM09315
SMM09315,20231005,235000,10,0,30,30,30,2023-10-05 23:50:00,P43_SMM09315
SMM09315,20231005,235500,6,0,30,30,30,2023-10-05 23:55:00,P43_SMM09315
SMM09317,20231005,0,19,0,29,28,30,2023-10-05 00:00:00,P16_SMM09317
SMM09317,20231005,500,17,0,28,30,30,2023-10-05 00:05:00,P16_SMM09317
SMM09317,20231005,1000,27,0,26,28,30,2023-10-05 00:10:00,P16_SMM09317
SMM09317,20231005,1500,27,0,26,29,30,2023-10-05 00:15:00,P16_SMM09317
SMM09317,20231005,2000,24,0,26,30,30,2023-10-05 00:20:00,P16_SMM09317
SMM09317,20231005,2500,27,0,26,30,30,2023-10-05 00:25:00,P16_SMM09317
SMM09317,20231005,3000,29,0,26,28,30,2023-10-05 00:30:00,P16_SMM09317
SMM09317,20231005,3500,21,0,30,28,29,2023-10-05 00:35:00,P16_SMM09317
SMM09317,20231005,4000,24,0,27,28,30,2023-10-05 00:40:00,P16_SMM09317
SMM09317,20231005,4500,17,0,29,29,30,2023-10-05 00:45:00,P16_SMM09317
SMM09317,20231005,5000,27,0,29,28,30,2023-10-05 00:50:00,P16_SMM09317
SMM09317,20231005,5500,26,0,26,24,30,2023-10-05 00:55:00,P16_SMM09317
SMM09317,20231005,10000,24,0,27,30,30,2023-10-05 01:00:00,P16_SMM09317
SMM09317,20231005,10500,22,0,29,29,30,2023-10-05 01:05:00,P16_SMM09317
SMM09317,20231005,11000,21,0,27,29,30,2023-10-05 01:10:00,P16_SMM09317
SMM09317,20231005,11500,25,0,29,28,30,2023-10-05 01:15:00,P16_SMM09317
SMM09317,20231005,12000,23,0,26,29,30,2023-10-05 01:20:00,P16_SMM09317
SMM09317,20231005,12500,24,0,28,27,30,2023-10-05 01:25:00,P16_SMM09317
SMM09317,20231005,13000,25,0,24,30,30,2023-10-05 01:30:00,P16_SMM09317
SMM09317,20231005,13500,24,0,27,30,30,2023-10-05 01:35:00,P16_SMM09317
SMM09317,20231005,14000,22,0,28,30,30,2023-10-05 01:40:00,P16_SMM09317
SMM09317,20231005,14500,18,0,29,28,30,2023-10-05 01:45:00,P16_SMM09317
SMM09317,20231005,15000,26,0,28,29,30,2023-10-05 01:50:00,P16_SMM09317
SMM09317,20231005,15500,25,0,25,28,30,2023-10-05 01:55:00,P16_SMM09317
SMM09317,20231005,20000,23,0,28,27,30,2023-10-05 02:00:00,P16_SMM09317
SMM09317,20231005,20500,22,0,27,29,30,2023-10-05 02:05:00,P16_SMM09317
SMM09317,20231005,21000,14,4,25,26,30,2023-10-05 02:10:00,P16_SMM09317
SMM09317,20231005,21500,24,0,27,28,30,2023-10-05 02:15:00,P16_SMM09317
SMM09317,20231005,22000,27,0,28,29,30,2023-10-05 02:20:00,P16_SMM09317
SMM09317,20231005,22500,23,0,29,30,30,2023-10-05 02:25:00,P16_SMM09317
SMM09317,20231005,23000,23,0,25,28,30,2023-10-05 02:30:00,P16_SMM09317
SMM09317,20231005,23500,16,0,25,29,30,2023-10-05 02:35:00,P16_SMM09317
SMM09317,20231005,24000,19,0,29,29,30,2023-10-05 02:40:00,P16_SMM09317
SMM09317,20231005,24500,24,0,29,29,30,2023-10-05 02:45:00,P16_SMM09317
SMM09317,20231005,25000,19,0,25,30,30,2023-10-05 02:50:00,P16_SMM09317
SMM09317,20231005,25500,20,0,24,28,30,2023-10-05 02:55:00,P16_SMM09317
SMM09317,20231005,30000,4,1,29,25,29,2023-10-05 03:00:00,P16_SMM09317
SMM09317,20231005,30500,18,7,29,26,29,2023-10-05 03:05:00,P16_SMM09317
SMM09317,20231005,31000,21,0,30,28,30,2023-10-05 03:10:00,P16_SMM09317
SMM09317,20231005,31500,24,0,28,29,30,2023-10-05 03:15:00,P16_SMM09317
SMM09317,20231005,32000,22,0,28,28,30,2023-10-05 03:20:00,P16_SMM09317
SMM09317,20231005,32500,21,0,30,29,30,2023-10-05 03:25:00,P16_SMM09317
SMM09317,20231005,33000,25,0,28,29,30,2023-10-05 03:30:00,P16_SMM09317
SMM09317,20231005,33500,23,0,23,27,30,2023-10-05 03:35:00,P16_SMM09317
SMM09317,20231005,34000,24,0,27,27,30,2023-10-05 03:40:00,P16_SMM09317
SMM09317,20231005,34500,24,0,28,29,30,2023-10-05 03:45:00,P16_SMM09317
SMM09317,20231005,35000,25,0,30,28,30,2023-10-05 03:50:00,P16_SMM09317
SMM09317,20231005,35500,18,0,29,29,30,2023-10-05 03:55:00,P16_SMM09317
SMM09317,20231005,40000,18,0,27,30,30,2023-10-05 04:00:00,P16_SMM09317
SMM09317,20231005,40500,24,0,27,29,30,2023-10-05 04:05:00,P16_SMM09317
SMM09317,20231005,41000,22,0,27,29,30,2023-10-05 04:10:00,P16_SMM09317
SMM09317,20231005,41500,26,0,25,29,30,2023-10-05 04:15:00,P16_SMM09317
SMM09317,20231005,42000,25,0,27,29,30,2023-10-05 04:20:00,P16_SMM09317
SMM09317,20231005,42500,23,0,25,29,30,2023-10-05 04:25:00,P16_SMM09317
SMM09317,20231005,43000,24,0,24,27,30,2023-10-05 04:30:00,P16_SMM09317
SMM09317,20231005,43500,26,0,26,29,30,2023-10-05 04:35:00,P16_SMM09317
SMM09317,20231005,44000,23,0,27,29,30,2023-10-05 04:40:00,P16_SMM09317
SMM09317,20231005,44500,28,0,26,28,30,2023-10-05 04:45:00,P16_SMM09317
SMM09317,20231005,45000,19,0,27,29,30,2023-10-05 04:50:00,P16_SMM09317
SMM09317,20231005,45500,26,0,27,28,30,2023-10-05 04:55:00,P16_SMM09317
SMM09317,20231005,50000,23,0,28,30,30,2023-10-05 05:00:00,P16_SMM09317
SMM09317,20231005,50500,28,0,26,28,30,2023-10-05 05:05:00,P16_SMM09317
SMM09317,20231005,51000,24,0,27,29,30,2023-10-05 05:10:00,P16_SMM09317
SMM09317,20231005,51500,21,0,29,27,30,2023-10-05 05:15:00,P16_SMM09317
SMM09317,20231005,52000,25,0,26,29,30,2023-10-05 05:20:00,P16_SMM09317
SMM09317,20231005,52500,23,0,26,30,30,2023-10-05 05:25:00,P16_SMM09317
SMM09317,20231005,53000,23,0,26,30,30,2023-10-05 05:30:00,P16_SMM09317
SMM09317,20231005,53500,22,0,28,29,30,2023-10-05 05:35:00,P16_SMM09317
SMM09317,20231005,54000,25,0,26,29,30,2023-10-05 05:40:00,P16_SMM09317
SMM09317,20231005,54500,23,0,28,30,30,2023-10-05 05:45:00,P16_SMM09317
SMM09317,20231005,55000,17,4,28,30,30,2023-10-05 05:50:00,P16_SMM09317
SMM09317,20231005,55500,28,0,29,28,30,2023-10-05 05:55:00,P16_SMM09317
SMM09317,20231005,60000,20,0,28,29,30,2023-10-05 06:00:00,P16_SMM09317
SMM09317,20231005,60500,26,0,29,29,30,2023-10-05 06:05:00,P16_SMM09317
SMM09317,20231005,61000,25,0,29,29,30,2023-10-05 06:10:00,P16_SMM09317
SMM09317,20231005,61500,23,0,29,30,30,2023-10-05 06:15:00,P16_SMM09317
SMM09317,20231005,62000,28,0,25,30,30,2023-10-05 06:20:00,P16_SMM09317
SMM09317,20231005,62500,27,0,29,30,30,2023-10-05 06:25:00,P16_SMM09317
SMM09317,20231005,63000,15,0,30,30,30,2023-10-05 06:30:00,P16_SMM09317
SMM09317,20231005,63500,19,0,28,29,30,2023-10-05 06:35:00,P16_SMM09317
SMM09317,20231005,64000,24,0,29,29,30,2023-10-05 06:40:00,P16_SMM09317
SMM09317,20231005,64500,21,2,27,30,30,2023-10-05 06:45:00,P16_SMM09317
SMM09317,20231005,65000,8,8,13,28,30,2023-10-05 06:50:00,P16_SMM09317
SMM09317,20231005,65500,5,7,14,28,30,2023-10-05 06:55:00,P16_SMM09317
SMM09317,20231005,70000,1,3,24,30,30,2023-10-05 07:00:00,P16_SMM09317
SMM09317,20231005,70500,8,2,23,25,30,2023-10-05 07:05:00,P16_SMM09317
SMM09317,20231005,71000,10,6,13,27,30,2023-10-05 07:10:00,P16_SMM09317
SMM09317,20231005,71500,9,10,11,30,30,2023-10-05 07:15:00,P16_SMM09317
SMM09317,20231005,72000,16,6,14,29,30,2023-10-05 07:20:00,P16_SMM09317
SMM09317,20231005,72500,5,13,15,29,30,2023-10-05 07:25:00,P16_SMM09317
SMM09317,20231005,73000,12,3,14,27,30,2023-10-05 07:30:00,P16_SMM09317
SMM09317,20231005,73500,1,12,11,28,30,2023-10-05 07:35:00,P16_SMM09317
SMM09317,20231005,74000,4,20,10,27,30,2023-10-05 07:40:00,P16_SMM09317
SMM09317,20231005,74500,9,3,19,29,29,2023-10-05 07:45:00,P16_SMM09317
SMM09317,20231005,75000,6,5,15,29,30,2023-10-05 07:50:00,P16_SMM09317
SMM09317,20231005,75500,8,7,21,26,30,2023-10-05 07:55:00,P16_SMM09317
SMM09317,20231005,80000,10,3,15,30,30,2023-10-05 08:00:00,P16_SMM09317
SMM09317,20231005,80500,4,11,17,30,30,2023-10-05 08:05:00,P16_SMM09317
SMM09317,20231005,81000,2,16,16,30,30,2023-10-05 08:10:00,P16_SMM09317
SMM09317,20231005,81500,9,5,19,30,30,2023-10-05 08:15:00,P16_SMM09317
SMM09317,20231005,82000,15,4,13,29,30,2023-10-05 08:20:00,P16_SMM09317
SMM09317,20231005,82500,1,16,12,27,30,2023-10-05 08:25:00,P16_SMM09317
SMM09317,20231005,83000,22,1,17,29,30,2023-10-05 08:30:00,P16_SMM09317
SMM09317,20231005,83500,21,3,5,30,29,2023-10-05 08:35:00,P16_SMM09317
SMM09317,20231005,84000,6,4,22,30,30,2023-10-05 08:40:00,P16_SMM09317
SMM09317,20231005,84500,14,0,20,28,30,2023-10-05 08:45:00,P16_SMM09317
SMM09317,20231005,85000,8,10,21,29,29,2023-10-05 08:50:00,P16_SMM09317
SMM09317,20231005,85500,1,16,19,29,30,2023-10-05 08:55:00,P16_SMM09317
SMM09317,20231005,90000,18,7,13,29,29,2023-10-05 09:00:00,P16_SMM09317
SMM09317,20231005,90500,8,5,20,27,30,2023-10-05 09:05:00,P16_SMM09317
SMM09317,20231005,91000,4,11,7,30,30,2023-10-05 09:10:00,P16_SMM09317
SMM09317,20231005,91500,10,8,13,28,30,2023-10-05 09:15:00,P16_SMM09317
SMM09317,20231005,92000,13,8,15,30,29,2023-10-05 09:20:00,P16_SMM09317
SMM09317,20231005,92500,15,1,18,30,30,2023-10-05 09:25:00,P16_SMM09317
SMM09317,20231005,93000,20,3,10,30,30,2023-10-05 09:30:00,P16_SMM09317
SMM09317,20231005,93500,14,1,23,29,30,2023-10-05 09:35:00,P16_SMM09317
SMM09317,20231005,94000,14,1,17,28,30,2023-10-05 09:40:00,P16_SMM09317
SMM09317,20231005,94500,18,4,6,29,29,2023-10-05 09:45:00,P16_SMM09317
SMM09317,20231005,95000,3,7,21,30,29,2023-10-05 09:50:00,P16_SMM09317
SMM09317,20231005,95500,3,16,10,29,29,2023-10-05 09:55:00,P16_SMM09317
SMM09317,20231005,100000,14,7,13,29,29,2023-10-05 10:00:00,P16_SMM09317
SMM09317,20231005,100500,13,1,27,29,30,2023-10-05 10:05:00,P16_SMM09317
SMM09317,20231005,101000,19,4,8,29,29,2023-10-05 10:10:00,P16_SMM09317
SMM09317,20231005,101500,17,3,19,29,30,2023-10-05 10:15:00,P16_SMM09317
SMM09317,20231005,102000,19,2,17,30,30,2023-10-05 10:20:00,P16_SMM09317
SMM09317,20231005,102500,7,6,24,29,30,2023-10-05 10:25:00,P16_SMM09317
SMM09317,20231005,103000,17,7,16,30,30,2023-10-05 10:30:00,P16_SMM09317
SMM09317,20231005,103500,14,11,3,30,29,2023-10-05 10:35:00,P16_SMM09317
SMM09317,20231005,104000,15,3,7,30,30,2023-10-05 10:40:00,P16_SMM09317
SMM09317,20231005,104500,23,4,5,29,29,2023-10-05 10:45:00,P16_SMM09317
SMM09317,20231005,105000,17,10,4,28,30,2023-10-05 10:50:00,P16_SMM09317
SMM09317,20231005,105500,15,3,10,30,30,2023-10-05 10:55:00,P16_SMM09317
SMM09317,20231005,110000,29,0,7,30,30,2023-10-05 11:00:00,P16_SMM09317
SMM09317,20231005,110500,27,0,16,30,30,2023-10-05 11:05:00,P16_SMM09317
SMM09317,20231005,111000,29,0,2,29,30,2023-10-05 11:10:00,P16_SMM09317
SMM09317,20231005,111500,29,0,9,30,30,2023-10-05 11:15:00,P16_SMM09317
SMM09317,20231005,112000,28,0,13,30,30,2023-10-05 11:20:00,P16_SMM09317
SMM09317,20231005,112500,2,22,4,30,30,2023-10-05 11:25:00,P16_SMM09317
SMM09317,20231005,113000,6,13,13,24,29,2023-10-05 11:30:00,P16_SMM09317
SMM09317,20231005,113500,11,13,7,29,30,2023-10-05 11:35:00,P16_SMM09317
SMM09317,20231005,114000,18,4,9,28,30,2023-10-05 11:40:00,P16_SMM09317
SMM09317,20231005,114500,20,1,16,29,30,2023-10-05 11:45:00,P16_SMM09317
SMM09317,20231005,115000,0,12,15,29,27,2023-10-05 11:50:00,P16_SMM09317
SMM09317,20231005,115500,8,7,11,27,30,2023-10-05 11:55:00,P16_SMM09317
SMM09317,20231005,120000,15,8,8,29,30,2023-10-05 12:00:00,P16_SMM09317
SMM09317,20231005,120500,7,0,25,30,30,2023-10-05 12:05:00,P16_SMM09317
SMM09317,20231005,121000,10,4,20,30,30,2023-10-05 12:10:00,P16_SMM09317
SMM09317,20231005,121500,13,4,17,30,29,2023-10-05 12:15:00,P16_SMM09317
SMM09317,20231005,122000,8,12,17,28,30,2023-10-05 12:20:00,P16_SMM09317
SMM09317,20231005,122500,8,6,16,30,30,2023-10-05 12:25:00,P16_SMM09317
SMM09317,20231005,123000,12,7,11,30,29,2023-10-05 12:30:00,P16_SMM09317
SMM09317,20231005,123500,3,18,10,30,30,2023-10-05 12:35:00,P16_SMM09317
SMM09317,20231005,124000,5,11,10,29,30,2023-10-05 12:40:00,P16_SMM09317
SMM09317,20231005,124500,5,13,15,27,30,2023-10-05 12:45:00,P16_SMM09317
SMM09317,20231005,125000,7,9,13,30,30,2023-10-05 12:50:00,P16_SMM09317
SMM09317,20231005,125500,29,0,4,29,30,2023-10-05 12:55:00,P16_SMM09317
SMM09317,20231005,130000,30,0,7,30,30,2023-10-05 13:00:00,P16_SMM09317
SMM09317,20231005,130500,17,9,10,30,30,2023-10-05 13:05:00,P16_SMM09317
SMM09317,20231005,131000,14,6,11,30,30,2023-10-05 13:10:00,P16_SMM09317
SMM09317,20231005,131500,21,0,20,30,27,2023-10-05 13:15:00,P16_SMM09317
SMM09317,20231005,132000,20,4,18,30,30,2023-10-05 13:20:00,P16_SMM09317
SMM09317,20231005,132500,3,14,9,29,30,2023-10-05 13:25:00,P16_SMM09317
SMM09317,20231005,133000,9,13,4,29,30,2023-10-05 13:30:00,P16_SMM09317
SMM09317,20231005,133500,3,14,12,30,30,2023-10-05 13:35:00,P16_SMM09317
SMM09317,20231005,134000,3,12,11,27,29,2023-10-05 13:40:00,P16_SMM09317
SMM09317,20231005,134500,6,8,23,30,30,2023-10-05 13:45:00,P16_SMM09317
SMM09317,20231005,135000,5,6,21,28,30,2023-10-05 13:50:00,P16_SMM09317
SMM09317,20231005,135500,13,11,8,29,30,2023-10-05 13:55:00,P16_SMM09317
SMM09317,20231005,140000,10,7,11,30,29,2023-10-05 14:00:00,P16_SMM09317
SMM09317,20231005,140500,3,21,5,28,30,2023-10-05 14:05:00,P16_SMM09317
SMM09317,20231005,141000,14,10,6,29,29,2023-10-05 14:10:00,P16_SMM09317
SMM09317,20231005,141500,9,7,13,22,30,2023-10-05 14:15:00,P16_SMM09317
SMM09317,20231005,142000,0,19,16,29,30,2023-10-05 14:20:00,P16_SMM09317
SMM09317,20231005,142500,4,10,13,30,30,2023-10-05 14:25:00,P16_SMM09317
SMM09317,20231005,143000,14,5,15,28,29,2023-10-05 14:30:00,P16_SMM09317
SMM09317,20231005,143500,5,11,13,29,30,2023-10-05 14:35:00,P16_SMM09317
SMM09317,20231005,144000,12,9,9,29,30,2023-10-05 14:40:00,P16_SMM09317
SMM09317,20231005,144500,10,14,4,29,30,2023-10-05 14:45:00,P16_SMM09317
SMM09317,20231005,145000,5,3,15,29,30,2023-10-05 14:50:00,P16_SMM09317
SMM09317,20231005,145500,8,4,13,25,30,2023-10-05 14:55:00,P16_SMM09317
SMM09317,20231005,150000,16,7,8,27,29,2023-10-05 15:00:00,P16_SMM09317
SMM09317,20231005,150500,2,8,24,29,30,2023-10-05 15:05:00,P16_SMM09317
SMM09317,20231005,151000,5,2,26,27,30,2023-10-05 15:10:00,P16_SMM09317
SMM09317,20231005,151500,6,10,12,30,30,2023-10-05 15:15:00,P16_SMM09317
SMM09317,20231005,152000,3,14,12,29,30,2023-10-05 15:20:00,P16_SMM09317
SMM09317,20231005,152500,9,8,12,28,30,2023-10-05 15:25:00,P16_SMM09317
SMM09317,20231005,153000,11,4,15,28,30,2023-10-05 15:30:00,P16_SMM09317
SMM09317,20231005,153500,15,4,19,30,30,2023-10-05 15:35:00,P16_SMM09317
SMM09317,20231005,154000,14,3,25,30,28,2023-10-05 15:40:00,P16_SMM09317
SMM09317,20231005,154500,12,2,23,30,30,2023-10-05 15:45:00,P16_SMM09317
SMM09317,20231005,155000,2,9,28,30,30,2023-10-05 15:50:00,P16_SMM09317
SMM09317,20231005,155500,8,8,22,30,30,2023-10-05 15:55:00,P16_SMM09317
SMM09317,20231005,160000,25,3,4,30,25,2023-10-05 16:00:00,P16_SMM09317
SMM09317,20231005,160500,0,11,14,26,30,2023-10-05 16:05:00,P16_SMM09317
SMM09317,20231005,161000,4,2,22,28,30,2023-10-05 16:10:00,P16_SMM09317
SMM09317,20231005,161500,4,3,21,28,30,2023-10-05 16:15:00,P16_SMM09317
SMM09317,20231005,162000,4,1,24,26,30,2023-10-05 16:20:00,P16_SMM09317
SMM09317,20231005,162500,1,5,23,20,30,2023-10-05 16:25:00,P16_SMM09317
SMM09317,20231005,163000,7,11,10,28,30,2023-10-05 16:30:00,P16_SMM09317
SMM09317,20231005,163500,13,4,12,27,30,2023-10-05 16:35:00,P16_SMM09317
